IdVendedor,NombreVendedor,MesVenta,AñoVenta,Ventas
130,Ana Ortiz,11,2023,39223.65
116,Antonio Díaz,9,2022,36277.85
328,Jorge Rodríguez,11,2021,18686.97
336,Carmen Sánchez,10,2021,15343.15
74,Carmen Torres,6,2023,26946.62
269,Laura Ramírez,6,2021,27172.47
60,María Flores,6,2023,49900.67
335,Elena García,10,2021,38556.68
127,Pedro Gómez,5,2023,10027.92
142,Juan Torres,12,2022,34222.84
3,Manuel Gómez,11,2022,39435.95
179,Jorge Martínez,11,2023,43905.35
316,Ana Silva,2,2023,23639.35
376,Ana Cruz,2,2022,44047.33
346,Juan González,1,2023,18231.84
254,José Gutierrez,9,2021,31811.72
49,Sofía Flores,12,2022,39536.43
378,Juan Díaz,6,2021,30061.23
254,José Gutierrez,8,2022,32847.4
60,María Flores,9,2023,42305.78
58,Francisco García,1,2022,33375.31
243,Elena Torres,3,2023,25186.19
90,Raúl Cruz,2,2022,48315.65
249,Manuel Cruz,5,2021,39657.74
160,Raúl Ortiz,10,2023,12648.84
387,Sofía Cruz,10,2021,33027.04
92,Miguel López,7,2023,44769.99
138,Lucía García,11,2023,25104.76
231,Miguel Morales,1,2023,40595.67
322,Lucía Flores,3,2021,40110.07
78,Lucía Mendoza,8,2023,47094.55
124,Carmen Díaz,6,2023,20465.53
194,Antonio Rodríguez,9,2023,6560.67
292,María Sánchez,5,2021,6810.0
125,Manuel Castro,2,2021,7158.83
340,Carlos Rodríguez,7,2021,34956.49
286,Lucía Torres,3,2023,13160.88
394,Sofía Ramírez,1,2021,12464.13
291,Carlos Pérez,8,2023,28740.19
346,Juan González,5,2023,16042.71
243,Elena Torres,12,2022,46937.85
259,Miguel Rodríguez,4,2022,12252.51
20,Luis Rivera,9,2021,8215.61
385,Pedro Ramírez,11,2023,11423.78
297,Luis Mendoza,3,2023,32227.33
273,María Ramírez,11,2021,14901.67
148,Marta Ortiz,9,2022,34437.54
346,Juan González,2,2023,12450.99
202,Carmen González,11,2021,30659.18
166,Antonio Mendoza,10,2021,39196.33
32,Juan Ramírez,11,2023,40669.02
6,Ana López,3,2021,17988.76
229,Ana Castro,3,2022,32933.95
312,Marta Gutierrez,7,2023,34696.79
51,Carmen Rivera,6,2022,10507.28
100,Raúl Flores,3,2021,29131.05
127,Pedro Gómez,11,2023,41462.53
326,Antonio López,7,2022,46325.27
6,Ana López,9,2021,45230.99
223,María Mendoza,8,2022,24333.82
285,Sofía Martínez,4,2022,37362.85
399,Sofía Morales,9,2021,14854.55
189,Jorge Gómez,6,2021,9861.25
170,Antonio González,4,2023,21121.02
225,Carlos Mendoza,2,2021,42656.81
333,Carlos Cruz,12,2022,16455.43
338,Luis Cruz,7,2021,18914.83
95,Francisco Castro,5,2021,33159.85
67,Francisco Ortiz,7,2023,47113.76
85,José Rivera,11,2023,22022.21
77,Raúl Castro,5,2023,14715.35
236,Carlos Morales,6,2023,23571.19
372,Sofía Gómez,8,2022,41012.21
194,Antonio Rodríguez,1,2021,25957.39
225,Carlos Mendoza,4,2023,29635.55
112,Miguel Gutierrez,3,2023,8495.17
361,Sofía López,10,2022,43809.66
104,Marta García,5,2023,7189.88
258,Francisco Mendoza,8,2022,13555.78
136,Carmen Silva,3,2022,20283.45
287,Carlos Rivera,8,2021,27380.0
228,Jorge González,7,2023,25821.68
343,Manuel López,9,2021,42592.81
383,Francisco Rodríguez,5,2022,45482.84
202,Carmen González,12,2021,31743.74
100,Raúl Flores,11,2021,17719.64
239,Laura Sánchez,12,2023,29930.51
349,José Pérez,4,2022,6992.37
56,Carlos Sánchez,12,2022,35767.76
32,Juan Ramírez,3,2022,19110.67
63,Sofía Díaz,6,2022,6297.1
301,Elena González,10,2021,14335.34
63,Sofía Díaz,11,2021,40952.58
98,Carlos Díaz,10,2023,44728.15
242,Raúl López,1,2023,7937.48
214,Carlos González,4,2021,39664.95
198,Carmen Castro,12,2021,42299.65
17,Sofía Torres,7,2023,22313.96
270,Juan Rivera,9,2021,48368.93
173,Juan Gutierrez,5,2022,11089.97
17,Sofía Torres,3,2022,12775.58
155,Antonio Gómez,5,2022,12516.55
385,Pedro Ramírez,8,2023,21058.35
183,Luis Pérez,6,2023,15339.16
20,Luis Rivera,8,2023,8636.1
238,Ana García,8,2023,38125.18
344,María González,4,2022,49814.82
64,Jorge Cruz,9,2022,20537.59
366,María López,9,2021,5356.97
20,Luis Rivera,12,2023,40128.47
285,Sofía Martínez,7,2021,11032.94
269,Laura Ramírez,9,2021,47832.13
270,Juan Rivera,2,2023,6136.73
286,Lucía Torres,12,2023,12943.79
341,Sofía Ortiz,10,2023,25342.32
102,Laura Flores,3,2022,39568.0
178,Carmen Rodríguez,8,2021,9089.55
180,Pedro Cruz,12,2021,28166.2
234,Antonio Torres,4,2022,39579.58
103,Laura Castro,5,2022,43127.64
349,José Pérez,3,2023,13594.73
121,Carmen García,1,2021,25207.32
345,Elena Pérez,4,2021,41467.94
60,María Flores,11,2023,11158.57
101,Laura Torres,1,2021,42160.77
309,Miguel Díaz,6,2022,36441.42
26,Jorge López,11,2022,25153.2
43,Manuel Silva,9,2022,17080.52
210,Jorge Ortiz,7,2023,31184.66
392,Lucía López,11,2023,38783.09
60,María Flores,4,2023,23012.64
239,Laura Sánchez,1,2022,27825.75
251,Lucía Cruz,3,2021,22729.83
377,Ana Gutierrez,5,2022,30537.63
140,Antonio Martínez,1,2021,9480.96
114,Rosa Pérez,6,2021,34047.23
299,Raúl Rodríguez,10,2021,32561.84
360,Carlos Silva,8,2023,38166.54
99,Marta Mendoza,4,2022,13564.13
268,María Torres,11,2021,25150.11
189,Jorge Gómez,9,2021,18778.21
251,Lucía Cruz,10,2021,11487.45
235,Marta Cruz,4,2023,14123.59
82,Pedro Gutierrez,1,2023,31875.79
231,Miguel Morales,2,2022,48062.69
398,María Cruz,12,2023,9438.93
90,Raúl Cruz,11,2021,48723.95
299,Raúl Rodríguez,7,2023,42956.02
346,Juan González,5,2021,28690.34
295,Carmen Pérez,9,2021,47982.25
40,Manuel Torres,12,2022,26178.96
149,Manuel González,12,2021,49299.35
99,Marta Mendoza,6,2022,49075.96
398,María Cruz,5,2021,15729.85
372,Sofía Gómez,4,2021,49878.33
398,María Cruz,12,2022,43180.3
60,María Flores,8,2022,37893.31
144,Francisco González,4,2023,20715.74
13,Marta González,12,2022,37432.45
91,Lucía Martínez,6,2023,7126.95
317,Luis Torres,8,2023,13120.3
318,Pedro Martínez,3,2023,5936.7
8,Luis Silva,7,2021,8923.72
397,Sofía Castro,6,2022,20233.5
185,Antonio Ramírez,10,2023,34040.81
199,Manuel Mendoza,3,2022,16477.9
14,Lucía Díaz,4,2022,47439.33
241,Miguel Rivera,1,2021,47665.55
181,Juan Pérez,10,2022,29065.05
320,Marta Martínez,8,2022,31677.28
366,María López,4,2021,41095.39
150,María Gutierrez,11,2023,30362.5
288,Elena Rodríguez,5,2023,22454.76
71,María Castro,11,2021,30504.01
278,Pedro Ortiz,4,2023,14552.88
78,Lucía Mendoza,5,2021,41851.22
303,Jorge García,6,2021,42565.49
200,Manuel Morales,2,2023,20769.62
60,María Flores,2,2021,5087.05
399,Sofía Morales,2,2023,40298.47
368,Sofía Silva,1,2023,31998.34
150,María Gutierrez,12,2021,45364.85
339,Carlos Flores,11,2021,36928.75
376,Ana Cruz,8,2023,31666.73
339,Carlos Flores,1,2022,21412.69
287,Carlos Rivera,3,2023,42350.71
170,Antonio González,5,2023,5113.06
139,Lucía Castro,4,2023,34474.24
389,Rosa Castro,10,2021,28335.24
232,Francisco Ramírez,10,2021,8259.38
215,Marta Morales,1,2022,32869.94
307,Elena Morales,6,2022,29606.06
157,Raúl Martínez,4,2022,5400.48
208,Luis García,9,2023,47967.78
294,Marta Sánchez,10,2021,16432.62
334,Laura López,6,2023,10377.28
125,Manuel Castro,4,2021,15640.7
313,Laura Pérez,4,2021,11984.72
12,Pedro Morales,4,2022,30082.8
42,Juan García,3,2023,29513.7
36,Raúl Gutierrez,7,2023,46369.89
111,María Díaz,8,2022,22500.55
373,Luis Martínez,1,2021,20020.45
284,José Ortiz,5,2023,39490.69
393,Francisco Gómez,5,2023,43807.23
292,María Sánchez,3,2023,22478.12
176,José Morales,6,2021,19243.2
353,Miguel Martínez,2,2023,12391.24
116,Antonio Díaz,11,2021,38606.02
277,Francisco Torres,10,2022,8068.4
80,Rosa López,12,2023,44627.97
97,Raúl Díaz,6,2022,23514.87
23,Carmen Flores,12,2023,37201.09
102,Laura Flores,12,2022,24325.01
66,Marta Díaz,2,2021,41144.72
265,Juan Cruz,12,2023,19040.13
41,Manuel Rivera,9,2021,39537.04
289,Sofía Rivera,10,2021,47628.34
24,Ana González,11,2021,42354.14
92,Miguel López,11,2021,33455.48
249,Manuel Cruz,12,2021,40844.55
152,Laura González,3,2022,22764.47
36,Raúl Gutierrez,3,2023,42060.17
182,Lucía Morales,11,2021,47547.01
81,Elena Mendoza,9,2021,22132.17
115,Sofía Gutierrez,11,2022,7611.29
351,Pedro Torres,8,2021,28823.12
181,Juan Pérez,7,2022,39045.62
122,María Rivera,7,2021,39248.62
398,María Cruz,9,2023,23003.34
196,Rosa Mendoza,8,2023,24588.7
288,Elena Rodríguez,12,2022,22827.35
107,Elena Gómez,6,2021,43474.65
395,Raúl Morales,1,2023,6933.35
150,María Gutierrez,5,2023,26941.47
131,María Ortiz,12,2023,26814.43
305,Ana Rivera,1,2021,10469.78
188,Laura Rodríguez,1,2022,18224.87
273,María Ramírez,4,2021,34091.19
173,Juan Gutierrez,2,2023,46775.09
198,Carmen Castro,1,2021,49860.88
4,Lucía Rivera,2,2023,6098.76
340,Carlos Rodríguez,10,2022,43514.8
321,Antonio Sánchez,1,2022,14156.93
73,Jorge Díaz,9,2021,40789.71
42,Juan García,2,2022,42078.96
73,Jorge Díaz,11,2023,36577.41
59,José Sánchez,2,2022,48187.52
379,Juan Silva,3,2021,17233.36
220,Antonio Morales,2,2023,38313.64
40,Manuel Torres,9,2021,40903.52
95,Francisco Castro,9,2023,9421.89
36,Raúl Gutierrez,9,2021,38474.25
291,Carlos Pérez,11,2021,20472.06
44,Luis Castro,12,2022,21602.24
256,Luis Gómez,10,2021,31032.52
308,Juan Ortiz,2,2023,16482.04
304,Pedro Díaz,2,2023,9421.72
61,Marta Pérez,2,2022,19788.82
309,Miguel Díaz,12,2021,42508.45
383,Francisco Rodríguez,9,2022,29140.08
125,Manuel Castro,1,2022,43472.65
284,José Ortiz,2,2023,29742.3
3,Manuel Gómez,5,2021,13741.59
118,Antonio García,10,2022,49570.23
145,Laura Ortiz,6,2023,46954.05
338,Luis Cruz,2,2023,5197.83
206,Carmen Martínez,11,2021,6238.49
188,Laura Rodríguez,1,2021,33674.76
271,Laura Díaz,12,2022,18951.33
122,María Rivera,10,2021,47890.06
102,Laura Flores,11,2021,49233.45
312,Marta Gutierrez,11,2023,18633.79
294,Marta Sánchez,4,2023,41488.96
120,Marta Silva,1,2023,30857.69
198,Carmen Castro,11,2021,27210.87
350,José Ramírez,11,2023,48483.75
215,Marta Morales,1,2023,49178.81
66,Marta Díaz,7,2022,33915.52
200,Manuel Morales,11,2023,42246.18
59,José Sánchez,3,2023,17220.9
251,Lucía Cruz,10,2021,8830.5
334,Laura López,8,2021,33257.29
369,Francisco Flores,11,2023,47985.63
16,Pedro López,2,2022,48336.12
214,Carlos González,8,2021,30252.78
166,Antonio Mendoza,6,2022,23695.84
45,Luis Ortiz,6,2023,5911.16
314,Sofía García,5,2022,39438.46
381,Antonio Cruz,5,2022,37261.58
215,Marta Morales,11,2021,36089.88
68,Miguel García,3,2023,20342.71
282,Rosa Morales,5,2021,18854.85
201,Antonio Gutierrez,7,2021,18807.28
170,Antonio González,2,2022,27717.78
233,Lucía Ortiz,6,2022,25571.14
248,Marta Ramírez,8,2023,47962.1
179,Jorge Martínez,2,2021,29610.77
247,Carlos García,11,2023,33852.4
235,Marta Cruz,12,2023,7489.22
220,Antonio Morales,11,2022,15353.99
212,María Pérez,5,2023,5135.28
260,Pedro Castro,8,2022,15680.28
128,Juan Gómez,11,2021,18185.26
42,Juan García,12,2023,8569.2
80,Rosa López,2,2021,24621.06
184,Manuel Sánchez,1,2021,32295.8
282,Rosa Morales,8,2021,29992.72
189,Jorge Gómez,7,2022,12748.53
156,Miguel Pérez,11,2023,42408.74
389,Rosa Castro,8,2023,22485.14
186,Laura García,4,2021,17211.47
100,Raúl Flores,3,2022,28265.39
347,Carlos Gómez,10,2023,37380.99
385,Pedro Ramírez,10,2021,45711.71
374,Miguel Mendoza,8,2023,7058.76
326,Antonio López,3,2021,28892.13
78,Lucía Mendoza,5,2022,9606.67
52,Manuel Pérez,11,2022,28313.53
287,Carlos Rivera,5,2023,21922.05
314,Sofía García,6,2023,39383.32
208,Luis García,4,2022,41214.27
349,José Pérez,1,2022,29207.67
372,Sofía Gómez,12,2023,31399.53
256,Luis Gómez,12,2023,48888.6
311,Lucía Gómez,4,2022,31224.45
309,Miguel Díaz,5,2022,43592.93
95,Francisco Castro,3,2022,16311.58
119,Luis Rodríguez,8,2022,25002.99
111,María Díaz,1,2021,14832.98
347,Carlos Gómez,4,2023,20336.22
266,Miguel Torres,9,2023,9387.98
40,Manuel Torres,1,2022,40475.59
14,Lucía Díaz,8,2022,49124.69
95,Francisco Castro,8,2022,39128.24
247,Carlos García,5,2021,31272.33
135,José Díaz,8,2023,42673.77
296,Jorge Ramírez,7,2021,25079.14
325,Elena Silva,12,2022,12852.44
283,Rosa Torres,4,2023,26723.19
306,María Morales,3,2022,14725.05
226,Ana Rodríguez,1,2023,6956.81
133,Raúl Torres,2,2022,25522.0
15,José Rodríguez,3,2021,31448.36
197,Lucía Pérez,8,2021,9743.86
224,Manuel Díaz,12,2022,22209.81
90,Raúl Cruz,1,2021,5756.29
83,Pedro García,12,2022,10739.35
39,Manuel Gutierrez,3,2023,48861.87
218,Rosa Ramírez,11,2021,8196.38
393,Francisco Gómez,3,2022,37027.89
269,Laura Ramírez,7,2023,7706.11
44,Luis Castro,10,2022,15899.85
162,Carmen Mendoza,11,2021,43091.78
251,Lucía Cruz,7,2023,21927.2
206,Carmen Martínez,9,2021,28542.35
328,Jorge Rodríguez,2,2021,31540.47
373,Luis Martínez,9,2023,19028.17
16,Pedro López,11,2023,36121.27
210,Jorge Ortiz,1,2023,34489.57
82,Pedro Gutierrez,9,2023,7180.18
88,Antonio Silva,9,2022,47470.99
310,Rosa Gutierrez,2,2022,21585.56
145,Laura Ortiz,10,2021,46778.8
247,Carlos García,3,2021,40802.81
170,Antonio González,7,2021,13918.74
194,Antonio Rodríguez,1,2022,42300.39
62,Sofía Sánchez,10,2022,6955.67
304,Pedro Díaz,4,2023,24123.12
171,Pedro González,5,2022,6967.11
159,Antonio Rivera,9,2023,43623.53
108,Carmen Cruz,7,2021,32923.77
28,Rosa Ortiz,4,2021,15725.42
84,Luis Gutierrez,3,2023,34276.08
38,Laura Martínez,6,2023,16059.57
297,Luis Mendoza,5,2023,5793.32
253,Manuel Ortiz,2,2023,23644.36
217,Laura Gómez,5,2022,19461.77
233,Lucía Ortiz,6,2023,10202.13
299,Raúl Rodríguez,11,2021,37659.55
311,Lucía Gómez,7,2021,32912.12
193,Rosa Martínez,4,2022,26606.39
392,Lucía López,3,2023,40265.82
315,Francisco Sánchez,7,2023,33718.95
176,José Morales,10,2023,18757.17
346,Juan González,4,2023,49195.28
320,Marta Martínez,5,2022,14636.58
78,Lucía Mendoza,6,2022,40597.89
9,Manuel Rodríguez,12,2021,44389.41
64,Jorge Cruz,1,2022,6960.2
266,Miguel Torres,11,2022,40257.32
102,Laura Flores,7,2022,13308.96
100,Raúl Flores,1,2022,5905.01
239,Laura Sánchez,6,2023,8762.5
20,Luis Rivera,10,2023,27219.44
315,Francisco Sánchez,9,2023,26521.89
103,Laura Castro,2,2023,23824.67
243,Elena Torres,11,2023,19347.9
160,Raúl Ortiz,6,2023,15520.73
174,Antonio Ortiz,10,2021,7740.87
301,Elena González,6,2023,40189.64
252,Francisco Gutierrez,9,2023,29412.16
13,Marta González,8,2023,16700.7
236,Carlos Morales,11,2021,24598.14
270,Juan Rivera,11,2021,45888.6
397,Sofía Castro,4,2022,31140.29
115,Sofía Gutierrez,4,2022,40927.26
12,Pedro Morales,1,2022,24996.29
158,Ana Mendoza,7,2021,29590.87
164,Raúl Rivera,3,2023,41303.19
81,Elena Mendoza,10,2022,41832.08
165,Juan Rodríguez,3,2023,12578.11
174,Antonio Ortiz,12,2021,35558.25
302,Laura Rivera,5,2023,16032.52
400,Carlos López,10,2023,33441.84
211,José González,2,2022,48875.99
16,Pedro López,4,2023,29454.82
310,Rosa Gutierrez,6,2022,39562.23
145,Laura Ortiz,1,2021,10045.72
117,Ana Pérez,8,2023,48019.95
385,Pedro Ramírez,10,2023,46537.42
191,Juan Sánchez,4,2021,35320.89
85,José Rivera,10,2022,42561.01
368,Sofía Silva,9,2022,32494.22
222,Laura Cruz,4,2021,16185.21
337,Marta Torres,8,2021,16927.13
390,Jorge Rivera,12,2021,34532.54
56,Carlos Sánchez,1,2023,34755.69
86,Juan Castro,11,2021,22117.26
399,Sofía Morales,1,2023,23391.25
230,Francisco Díaz,2,2021,47891.61
180,Pedro Cruz,7,2021,9486.53
159,Antonio Rivera,6,2023,10840.14
124,Carmen Díaz,8,2022,14378.19
300,Elena Ortiz,2,2021,17525.23
217,Laura Gómez,4,2021,26350.55
102,Laura Flores,10,2021,32396.7
135,José Díaz,7,2023,22753.53
37,Ana Morales,12,2022,23535.94
39,Manuel Gutierrez,6,2023,44710.12
304,Pedro Díaz,12,2021,40094.56
264,Elena Rivera,3,2022,37708.66
195,Manuel Martínez,8,2021,8671.66
390,Jorge Rivera,3,2023,45772.22
145,Laura Ortiz,1,2022,34492.76
39,Manuel Gutierrez,5,2022,32216.37
352,Miguel Flores,6,2021,40466.53
109,Jorge Silva,5,2021,43577.99
122,María Rivera,7,2023,22028.5
386,Marta Castro,10,2023,43545.29
151,Carmen Ortiz,2,2021,43265.55
306,María Morales,6,2021,14127.05
229,Ana Castro,11,2021,27502.11
81,Elena Mendoza,1,2022,30956.98
88,Antonio Silva,3,2021,40467.33
69,Raúl Ramírez,11,2021,21692.4
206,Carmen Martínez,11,2022,33908.29
234,Antonio Torres,10,2021,20251.67
159,Antonio Rivera,1,2022,48879.7
147,Francisco Morales,11,2022,6439.2
69,Raúl Ramírez,1,2022,7467.0
313,Laura Pérez,5,2023,29105.93
348,Lucía González,8,2022,8560.56
293,Pedro Mendoza,10,2023,38875.7
361,Sofía López,1,2023,37583.08
28,Rosa Ortiz,2,2022,46452.15
92,Miguel López,9,2023,30526.68
43,Manuel Silva,7,2022,26039.43
289,Sofía Rivera,10,2022,47965.55
355,Miguel Ortiz,6,2022,14726.05
364,Jorge Mendoza,10,2021,34962.06
83,Pedro García,9,2022,12303.83
73,Jorge Díaz,3,2022,19536.52
383,Francisco Rodríguez,2,2022,29567.57
237,Jorge Flores,12,2023,37874.71
192,Raúl González,7,2022,45761.1
240,Carlos Torres,5,2021,42435.5
288,Elena Rodríguez,2,2021,46061.38
41,Manuel Rivera,3,2023,31087.53
208,Luis García,3,2021,47709.12
86,Juan Castro,12,2022,6515.03
70,Sofía Pérez,9,2023,13814.01
243,Elena Torres,10,2021,39714.24
249,Manuel Cruz,5,2023,33196.55
193,Rosa Martínez,12,2021,22003.69
199,Manuel Mendoza,5,2022,19254.03
204,Carlos Castro,4,2022,48125.46
144,Francisco González,5,2023,40094.15
312,Marta Gutierrez,9,2021,23793.86
221,Ana Díaz,10,2021,13847.4
48,José Cruz,11,2023,31257.8
68,Miguel García,3,2022,23594.8
109,Jorge Silva,8,2023,29599.42
117,Ana Pérez,4,2022,47596.61
14,Lucía Díaz,6,2022,10192.62
302,Laura Rivera,7,2023,13140.27
7,Rosa González,6,2021,25430.89
371,Carlos Gutierrez,6,2023,27186.72
235,Marta Cruz,2,2023,14285.38
195,Manuel Martínez,12,2023,48621.87
221,Ana Díaz,12,2021,36843.37
206,Carmen Martínez,9,2022,32823.51
49,Sofía Flores,2,2022,43927.29
98,Carlos Díaz,3,2022,11378.89
231,Miguel Morales,7,2023,22176.32
80,Rosa López,8,2021,25785.3
272,Rosa Flores,9,2023,17235.93
383,Francisco Rodríguez,9,2022,32205.0
369,Francisco Flores,8,2021,34860.66
298,Francisco Martínez,3,2022,30885.84
216,Elena Sánchez,11,2021,9849.63
295,Carmen Pérez,12,2022,39888.49
115,Sofía Gutierrez,9,2023,36301.03
318,Pedro Martínez,4,2021,34816.05
387,Sofía Cruz,1,2022,7999.68
292,María Sánchez,2,2021,17101.65
125,Manuel Castro,11,2023,20932.89
175,Rosa Cruz,4,2022,14957.08
168,Antonio Castro,7,2023,5700.38
392,Lucía López,3,2021,5429.08
228,Jorge González,3,2022,49208.05
56,Carlos Sánchez,12,2023,9435.34
227,Raúl Sánchez,6,2022,23888.45
155,Antonio Gómez,9,2021,19783.74
154,Laura Mendoza,3,2023,27209.97
334,Laura López,11,2021,40016.38
307,Elena Morales,12,2021,13998.58
26,Jorge López,10,2023,46284.28
136,Carmen Silva,6,2023,26307.46
200,Manuel Morales,1,2022,25944.92
40,Manuel Torres,4,2023,24460.33
380,Carlos Ortiz,12,2021,10208.88
287,Carlos Rivera,12,2022,39642.61
348,Lucía González,12,2022,45071.52
100,Raúl Flores,11,2023,24271.88
255,Luis Flores,7,2021,16389.13
225,Carlos Mendoza,1,2022,29490.64
264,Elena Rivera,8,2021,36688.67
96,Lucía Sánchez,6,2021,36605.94
76,Miguel Ramírez,7,2022,48440.43
232,Francisco Ramírez,9,2023,14852.2
296,Jorge Ramírez,1,2023,45031.05
33,Elena Martínez,1,2022,28169.69
110,Ana Gómez,3,2021,28513.16
358,Carmen Gómez,2,2021,43244.88
281,Juan Mendoza,4,2023,11860.75
96,Lucía Sánchez,2,2022,15971.03
25,Carmen Morales,7,2023,14864.52
3,Manuel Gómez,6,2022,39524.9
184,Manuel Sánchez,3,2023,30400.49
233,Lucía Ortiz,12,2023,10606.99
68,Miguel García,12,2021,13879.97
233,Lucía Ortiz,8,2021,39233.47
321,Antonio Sánchez,11,2021,40466.57
237,Jorge Flores,9,2023,32950.91
278,Pedro Ortiz,11,2023,17951.66
30,Sofía Rodríguez,12,2021,47395.22
43,Manuel Silva,9,2022,20718.79
230,Francisco Díaz,1,2023,8357.35
396,Rosa Gómez,8,2023,11304.88
80,Rosa López,1,2022,40288.72
32,Juan Ramírez,1,2021,22143.87
390,Jorge Rivera,11,2021,44615.63
300,Elena Ortiz,2,2023,15871.8
144,Francisco González,10,2021,26917.3
205,Antonio Flores,8,2022,35013.72
292,María Sánchez,3,2022,6180.94
353,Miguel Martínez,3,2023,49682.02
284,José Ortiz,8,2021,49435.84
377,Ana Gutierrez,11,2023,41089.5
55,Ana Torres,12,2021,18305.31
85,José Rivera,1,2021,13609.09
93,Pedro Rivera,11,2022,13695.27
51,Carmen Rivera,7,2022,34008.35
125,Manuel Castro,2,2021,43060.23
277,Francisco Torres,7,2021,5213.61
82,Pedro Gutierrez,12,2021,46809.37
321,Antonio Sánchez,4,2022,10579.51
326,Antonio López,11,2022,12833.6
141,Rosa Sánchez,1,2021,36325.81
133,Raúl Torres,10,2022,35506.75
184,Manuel Sánchez,11,2022,24984.04
183,Luis Pérez,6,2021,32967.3
196,Rosa Mendoza,4,2022,16307.22
153,Elena Ramírez,2,2022,20664.64
331,Jorge Torres,4,2021,43130.67
145,Laura Ortiz,12,2022,35175.61
244,José Torres,9,2021,35819.23
95,Francisco Castro,3,2022,29490.29
199,Manuel Mendoza,1,2023,5991.21
257,Antonio Pérez,8,2022,13235.34
53,Rosa García,1,2022,22511.04
214,Carlos González,8,2022,33811.65
249,Manuel Cruz,6,2021,43888.33
9,Manuel Rodríguez,9,2022,23008.25
383,Francisco Rodríguez,11,2022,49104.16
75,Juan Flores,7,2023,46842.2
26,Jorge López,5,2023,35075.1
132,Jorge Morales,7,2022,38687.48
71,María Castro,2,2023,46667.94
236,Carlos Morales,11,2021,29199.59
221,Ana Díaz,1,2021,11898.18
75,Juan Flores,8,2021,11893.88
365,Marta Rivera,6,2021,38639.54
308,Juan Ortiz,5,2021,11924.43
213,María García,12,2023,32460.55
122,María Rivera,3,2023,34847.45
171,Pedro González,3,2022,25664.22
130,Ana Ortiz,3,2021,24516.34
3,Manuel Gómez,7,2023,20081.41
281,Juan Mendoza,9,2022,13889.82
249,Manuel Cruz,4,2023,40892.36
223,María Mendoza,9,2023,29166.48
100,Raúl Flores,12,2023,37787.31
329,Sofía Mendoza,5,2021,35269.22
154,Laura Mendoza,4,2023,41290.49
365,Marta Rivera,10,2021,30623.5
103,Laura Castro,12,2023,13451.25
43,Manuel Silva,1,2023,19358.83
22,Miguel Castro,2,2022,28236.49
287,Carlos Rivera,9,2023,35634.6
287,Carlos Rivera,5,2023,22196.7
394,Sofía Ramírez,2,2022,37323.46
143,Carlos Ramírez,4,2023,22833.52
217,Laura Gómez,3,2021,35568.51
32,Juan Ramírez,11,2021,15873.94
316,Ana Silva,9,2021,18166.71
178,Carmen Rodríguez,3,2023,23331.52
163,Manuel García,6,2021,28553.29
238,Ana García,4,2021,47169.1
260,Pedro Castro,11,2022,32192.34
234,Antonio Torres,12,2021,37299.04
85,José Rivera,6,2023,49327.05
45,Luis Ortiz,5,2022,37092.7
17,Sofía Torres,1,2021,27893.68
32,Juan Ramírez,4,2022,45900.43
258,Francisco Mendoza,5,2023,31872.6
99,Marta Mendoza,10,2022,15359.34
208,Luis García,2,2021,20974.62
110,Ana Gómez,3,2021,14406.46
339,Carlos Flores,9,2023,44479.59
230,Francisco Díaz,12,2023,46891.13
287,Carlos Rivera,5,2022,15533.23
259,Miguel Rodríguez,10,2023,29938.28
205,Antonio Flores,9,2022,48636.65
226,Ana Rodríguez,2,2021,20191.85
225,Carlos Mendoza,11,2023,29599.79
367,Luis López,4,2023,8560.35
56,Carlos Sánchez,9,2023,34839.65
379,Juan Silva,5,2023,35991.96
37,Ana Morales,10,2021,18159.56
33,Elena Martínez,7,2021,5197.71
237,Jorge Flores,4,2022,12234.52
150,María Gutierrez,8,2022,27692.02
20,Luis Rivera,7,2022,28397.1
242,Raúl López,10,2023,29559.7
328,Jorge Rodríguez,12,2023,17239.59
97,Raúl Díaz,9,2023,14546.0
387,Sofía Cruz,10,2022,13360.88
87,Marta López,12,2021,12994.43
372,Sofía Gómez,10,2022,11973.35
273,María Ramírez,5,2022,22955.47
193,Rosa Martínez,9,2022,40996.0
116,Antonio Díaz,1,2022,41021.66
235,Marta Cruz,8,2021,35810.29
389,Rosa Castro,8,2022,33068.97
255,Luis Flores,2,2023,32700.27
363,Ana Ramírez,5,2021,16930.28
216,Elena Sánchez,12,2022,43181.74
20,Luis Rivera,6,2022,32583.11
381,Antonio Cruz,7,2023,49134.91
126,José Silva,9,2023,35990.08
255,Luis Flores,5,2023,32016.5
341,Sofía Ortiz,7,2023,25387.52
319,Manuel Flores,2,2021,42901.45
322,Lucía Flores,3,2022,44323.95
171,Pedro González,3,2022,42748.02
129,Miguel Sánchez,9,2022,48826.38
289,Sofía Rivera,10,2023,8757.49
135,José Díaz,2,2022,26063.87
337,Marta Torres,6,2021,31894.93
105,Lucía Silva,3,2023,25458.21
29,Elena Flores,3,2022,40098.69
260,Pedro Castro,12,2021,27194.12
18,Ana Flores,4,2022,40812.42
330,Pedro Sánchez,4,2022,45195.94
246,Juan Morales,1,2023,10458.69
30,Sofía Rodríguez,3,2021,42636.34
78,Lucía Mendoza,5,2022,26823.8
163,Manuel García,7,2021,25651.19
157,Raúl Martínez,3,2023,48428.74
307,Elena Morales,7,2021,11431.9
211,José González,8,2023,5848.71
